"codnivel1","codnivel2","codnivel3","codnivel4","codnivel5","codassunto","descassunto"
11049,11051,11065,NULL,NULL,11065,"REQUERIMENTO DA PARTE"
11049,11051,NULL,NULL,NULL,11051,"CORREIÇÃO PARCIAL"
11049,11052,11057,11058,NULL,11058,"CASSAÇÃO DE LICENÇA PARA DIREÇÃO DE VEÍCULO MOTORIZADO"
11049,11052,11057,11059,NULL,11059,"CONFISCO"
11049,11052,11057,11060,NULL,11060,"EXÍLIO LOCAL"
11049,11052,11057,11061,NULL,11061,"INTERDIÇÃO DE ESTABECIMENTO  OU ASSOCIAÇÃO"
11049,11052,11057,11062,NULL,11062,"PROIBIÇÃO DE FREQUENTAR DETERMINADOS LOCAIS"
11049,11052,11057,11063,NULL,11063,"SUSPENSÃO DO EXERCÍCIO DO POSTO, GRADUAÇÃO, CARGO OU FUNÇÃO"
11049,11052,11057,NULL,NULL,11057,"PENAS RESTRITIVAS DE DIREITOS"
11049,11052,NULL,NULL,NULL,11052,"EXECUÇÃO PENAL"
11049,11053,11055,NULL,NULL,11055,"COMPETÊNCIA DA JUSTIÇA MILITAR DA UNIÃO"
11049,11053,11056,NULL,NULL,11056,"COMPETÊNCIA DA JUSTIÇA MILITAR ESTADUAL"
11049,11053,NULL,NULL,NULL,11053,"JURISDIÇÃO E COMPETÊNCIA"
11049,11054,NULL,NULL,NULL,11054,"MENAGEM"
11049,NULL,NULL,NULL,NULL,11049,"DIREITO PROCESSUAL PENAL MILITAR"
11068,11069,NULL,NULL,NULL,11069,"CRIME CULPOSO"
11068,11070,NULL,NULL,NULL,11070,"CRIME EM TEMPO DE GUERRA"
11068,11071,NULL,NULL,NULL,11071,"CRIME TENTADO"
11068,11072,11358,NULL,NULL,11358,"AUTO-ACUSAÇÃO FALSA"
11068,11072,11359,NULL,NULL,11359,"COAÇÃO"
11068,11072,11360,NULL,NULL,11360,"COMUNICAÇÃO FALSA DE CRIME"
11068,11072,11361,NULL,NULL,11361,"CORRUPÇÃO ATIVA DE TESTEMUNHA, PERITO OU INTÉRPRETE"
11068,11072,11362,NULL,NULL,11362,"DENUNCIAÇÃO CALUNIOSA"
11068,11072,11363,NULL,NULL,11363,"DESACATO"
11068,11072,11364,NULL,NULL,11364,"DESOBEDIÊNCIA A DECISÃO JUDICIAL"
11068,11072,11365,NULL,NULL,11365,"DESOBEDIÊNCIA A DECISÃO SOBRE PERDA OU SUSPENSÃO DE ATIVIDADE OU DIREITO"
11068,11072,11366,NULL,NULL,11366,"EXPLORAÇÃO DE PRESTÍGIO"
11068,11072,11367,NULL,NULL,11367,"FALSO TESTEMUNHO OU FALSA PERÍCIA"
11068,11072,11368,NULL,NULL,11368,"FAVORECIMENTO PESSOAL"
11068,11072,11369,NULL,NULL,11369,"FAVORECIMENTO REAL"
11068,11072,11370,NULL,NULL,11370,"INUTILIZAÇÃO,SONEGAÇÃO OU DESCAMINHO DE MATERIAL PROBANTE"
11068,11072,11371,NULL,NULL,11371,"PUBLICIDADE OPRESSIVA"
11068,11072,11372,NULL,NULL,11372,"RECUSA DE FUNÇÃO NA JUSTIÇA MILITAR"
11068,11072,NULL,NULL,NULL,11072,"CRIMES CONTRA A ADMINISTRAÇÃO DA JUSTIÇA MILITAR"
11068,11073,11308,11355,NULL,11355,"CONCUSSÃO"
11068,11073,11308,11356,NULL,11356,"DESVIO"
11068,11073,11308,11357,NULL,11357,"EXCESSO DE EXAÇÃO"
11068,11073,11308,NULL,NULL,11308,"CONCUSSÃO, EXCESSO DE EXAÇÃO E DESVIO"
11068,11073,11309,11352,NULL,11352,"CORRUPÇÃO ATIVA"
11068,11073,11309,11353,NULL,11353,"CORRUPÇÃO PASSIVA"
11068,11073,11309,11354,NULL,11354,"PARTICIPAÇÃO ILÍCITA"
11068,11073,11309,NULL,NULL,11309,"CORRUPÇÃO"
11068,11073,11310,11336,NULL,11336,"ABANDONO DE CARGO"
11068,11073,11310,11337,NULL,11337,"ABUSO DE CONFIANÇA OU BOA FÉ"
11068,11073,11310,11338,NULL,11338,"APLICAÇÃO ILEGAL DE VERBA OU DINHEIRO"
11068,11073,11310,11339,NULL,11339,"CONDESCENDÊNCIA CRIMINOSA"
11068,11073,11310,11340,NULL,11340,"EXERCÍCIO FUNCIONAL ILEGAL"
11068,11073,11310,11341,NULL,11341,"EXTRAVIO, SONEGAÇÃO OU INUTILIZAÇÃO DE LIVRO OU DOCUMENTO"
11068,11073,11310,11342,NULL,11342,"INOBSERVANCIA DE LEI, REGULAMENTO OU INSTRUÇÃO"
11068,11073,11310,11343,NULL,11343,"NÃO INCLUSÃO DE NOME EM LISTA"
11068,11073,11310,11344,NULL,11344,"OBSTÁCULO À HASTA PÚBLICA, CONCORRÊNCIA OU TOMADA DE PREÇOS"
11068,11073,11310,11345,NULL,11345,"PATROCÍNIO INDÉBITO"
11068,11073,11310,11346,NULL,11346,"PREVARICAÇÃO"
11068,11073,11310,11347,NULL,11347,"VIOLAÇÃO DE SIGILO DE PROPOSTA DE CONCORRÊNCIA"
11068,11073,11310,11348,NULL,11348,"VIOLAÇÃO DE SIGILO FUNCIONAL"
11068,11073,11310,11349,NULL,11349,"VIOLAÇÃO DO DEVER FUNCIONAL COM O FIM DE LUCRO"
11068,11073,11310,11350,NULL,11350,"VIOLAÇÃO OU DIVULGAÇÃO INDEVIDA DE CORRESPONDÊNCIA OU COMUNICAÇÃO"
11068,11073,11310,11351,NULL,11351,"VIOLÊNCIA ARBITRÁRIA"
11068,11073,11310,NULL,NULL,11310,"CRIMES CONTRA O DEVER FUNCIONAL"
11068,11073,11311,11331,NULL,11331,"IMPEDIMENTO, PERTURBAÇÃO OU FRAUDE DE CONCORRENCIA"
11068,11073,11311,11332,NULL,11332,"INUTILIZAÇÃO DE EDITAL OU DE SINAL OFICIAL"
11068,11073,11311,11333,NULL,11333,"SUBTRAÇÃO OU INUTILIZAÇÃO DE LIVRO, PROCESSO OU DOCUMENTO"
11068,11073,11311,11334,NULL,11334,"TRÁFICO DE INFLUÊNCIA"
11068,11073,11311,11335,NULL,11335,"USURPAÇÃO DE FUNÇÃO"
11068,11073,11311,NULL,NULL,11311,"CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO MILITAR"
11068,11073,11312,11326,NULL,11326,"DESACATO A ASSEMELHADO OU FUNCIONÁRIO"
11068,11073,11312,11327,NULL,11327,"DESACATO A MILITAR"
11068,11073,11312,11328,NULL,11328,"DESACATO A SUPERIOR"
11068,11073,11312,11329,NULL,11329,"DESOBEDIÊNCIA"
11068,11073,11312,11330,NULL,11330,"INGRESSO CLANDESTINO"
11068,11073,11312,NULL,NULL,11312,"DESACATO E DA DESOBEDIÊNCIA"
11068,11073,11313,11318,NULL,11318,"CERTIDÃO OU ATESTADO IDEOLOGICAMENTE FALSO"
11068,11073,11313,11319,NULL,11319,"CHEQUES SEM FUNDOS"
11068,11073,11313,11320,NULL,11320,"FALSA IDENTIDADE"
11068,11073,11313,11321,NULL,11321,"FALSIDADE IDEOLÓGICA"
11068,11073,11313,11322,NULL,11322,"FALSIFICAÇÃO DE DOCUMENTO"
11068,11073,11313,11323,NULL,11323,"SUPRESSÃO DE DOCUMENTO"
11068,11073,11313,11324,NULL,11324,"USO DE DOCUMENTO FALSO"
11068,11073,11313,11325,NULL,11325,"USO DE DOCUMENTO PESSOAL ALHEIO"
11068,11073,11313,NULL,NULL,11313,"FALSIDADE"
11068,11073,11314,11315,NULL,11315,"PECULATO"
11068,11073,11314,11316,NULL,11316,"PECULATO MEDIANTE APROVEITAMENTO OU ERRO DE OUTREM"
11068,11073,11314,11317,NULL,11317,"PECULATO-FURTO"
11068,11073,11314,NULL,NULL,11314,"PECULATO"
11068,11073,NULL,NULL,NULL,11073,"CRIMES CONTRA A ADMINISTRAÇÃO MILITAR"
11068,11074,11267,11304,NULL,11304,"DESPOJAMENTO DESPREZÍVEL"
11068,11074,11267,11305,NULL,11305,"DESRESPEITO A COMANDANTE, OFICIAL-GENERAL OU OFICIAL DE SERVIÇO"
11068,11074,11267,11306,NULL,11306,"DESRESPEITO A SÍMBOLO NACIONAL"
11068,11074,11267,11307,NULL,11307,"DESRESPEITO A SUPERIOR"
11068,11074,11267,NULL,NULL,11267,"DESRESPEITO A SUPERIOR E A SÍMBOLO NACIONAL OU FARDA"
11068,11074,11268,11301,NULL,11301,"ALICIAÇÃO PARA MOTIM OU REVOLTA"
11068,11074,11268,11302,NULL,11302,"APOLOGIA DE FATO CRIMINOSO OU DO SEU AUTOR"
11068,11074,11268,11303,NULL,11303,"INCITAMENTO"
11068,11074,11268,NULL,NULL,11268,"ALICIAÇÃO E INCITAMENTO"
11068,11074,11269,11297,NULL,11297,"AMOTINAMENTO"
11068,11074,11269,11298,NULL,11298,"ARREBATAMENTO DE PRESO OU INTERNADO"
11068,11074,11269,11299,NULL,11299,"EVASÃO DE PRESO OU INTERNADO"
11068,11074,11269,11300,NULL,11300,"FUGA DE PRESO OU INTERNADO"
11068,11074,11269,NULL,NULL,11269,"FUGA, EVASÃO, ARREBATAMENTO E AMOTINAMENTO DE PRESOS"
11068,11074,11270,11293,NULL,11293,"OPOSIÇÃO A ORDEM DE SENTINELA"
11068,11074,11270,11294,NULL,11294,"PUBLICAÇÃO OU CRÍTICA INDEVIDA"
11068,11074,11270,11295,NULL,11295,"RECUSA A OBEDIÊNCIA"
11068,11074,11270,11296,NULL,11296,"REUNIÃO ILÍCITA"
11068,11074,11270,NULL,NULL,11270,"INSUBORDINAÇÃO"
11068,11074,11271,11288,NULL,11288,"CONSPIRAÇÃO"
11068,11074,11271,11289,NULL,11289,"MOTIM"
11068,11074,11271,11290,NULL,11290,"OMISSÃO DE LEALDADE MILITAR"
11068,11074,11271,11291,NULL,11291,"ORGANIZAÇÃO DE GRUPO PARA PRÁTICA DE VIOLÊNCIA"
11068,11074,11271,11292,NULL,11292,"REVOLTA"
11068,11074,11271,NULL,NULL,11271,"MOTIM E REVOLTA"
11068,11074,11272,11287,NULL,11287,"RESISTÊNCIA MEDIANTE AMEAÇA OU VIOLÊNCIA"
11068,11074,11272,NULL,NULL,11272,"RESISTÊNCIA"
11068,11074,11273,11277,NULL,11277,"ABUSO DE REQUISIÇÃO MILITAR"
11068,11074,11273,11278,NULL,11278,"ASSUNÇÃO DE COMANDO SEM ORDEM OU AUTORIZAÇÃO"
11068,11074,11273,11279,NULL,11279,"CONSERVAÇÃO ILEGAL DE COMANDO"
11068,11074,11273,11280,NULL,11280,"OFENSA AVILTANTE A INFERIOR"
11068,11074,11273,11281,NULL,11281,"OPERAÇÃO MILITAR SEM ORDEM SUPERIOR"
11068,11074,11273,11282,NULL,11282,"ORDEM ARBITRÁRIA DE INVASÃO"
11068,11074,11273,11283,NULL,11283,"RIGOR EXCESSIVO"
11068,11074,11273,11284,NULL,11284,"USO INDEVIDO DE UNIFORME, DISTINTIVO OU INSÍGNIA MILITAR POR QUALQUER PESSOA"
11068,11074,11273,11285,NULL,11285,"USO INDEVIDO POR MILITAR DE UNIFORME, DISTINTIVO OU INSÍGNIA"
11068,11074,11273,11286,NULL,11286,"VIOLÊNCIA CONTRA INFERIOR"
11068,11074,11273,NULL,NULL,11273,"USURPAÇÃO E EXCESSO OU ABUSO DE AUTORIDADE"
11068,11074,11274,11275,NULL,11275,"VIOLÊNCIA CONTRA MILITAR DE SERVIÇO"
11068,11074,11274,11276,NULL,11276,"VIOLÊNCIA CONTRA SUPERIOR"
11068,11074,11274,NULL,NULL,11274,"VIOLÊNCIA CONTRA SUPERIOR OU MILITAR DE SERVIÇO"
11068,11074,NULL,NULL,NULL,11074,"CRIMES CONTRA A AUTORIDADE OU DISCIPLINA MILITAR"
11068,11075,11223,11262,NULL,11262,"CALÚNIA"
11068,11075,11223,11263,NULL,11263,"DIFAMAÇÃO"
11068,11075,11223,11264,NULL,11264,"INJÚRIA"
11068,11075,11223,11265,NULL,11265,"INJURIA REAL"
11068,11075,11223,11266,NULL,11266,"OFENSA ÀS FORÇAS ARMADAS"
11068,11075,11223,NULL,NULL,11223,"CRIMES CONTRA A HONRA"
11068,11075,11224,11253,NULL,11253,"AMEAÇA"
11068,11075,11224,11254,NULL,11254,"CONSTRANGIMENTO ILEGAL"
11068,11075,11224,11255,NULL,11255,"DESAFIO PARA DUELO"
11068,11075,11224,11256,NULL,11256,"DIVULGAÇÃO DE SEGREDO"
11068,11075,11224,11257,NULL,11257,"SEQUESTRO OU CÁRCERE PRIVADO"
11068,11075,11224,11258,NULL,11258,"VIOLAÇÃO DE CORRESPONDÊNCIA"
11068,11075,11224,11259,NULL,11259,"VIOLAÇÃO DE DOMICÍLIO"
11068,11075,11224,11260,NULL,11260,"VIOLAÇÃO DE RECATO"
11068,11075,11224,11261,NULL,11261,"VIOLAÇÃO DE SEGREDO PROFISSIONAL"
11068,11075,11224,NULL,NULL,11224,"CRIMES CONTRA A LIBERDADE"
11068,11075,11225,11249,NULL,11249,"ATENTADO VIOLENTO AO PUDOR"
11068,11075,11225,11250,NULL,11250,"CORRUPÇÃO DE MENORES"
11068,11075,11225,11251,NULL,11251,"ESTUPRO"
11068,11075,11225,11252,NULL,11252,"ATO LIBIDINOSO"
11068,11075,11225,NULL,NULL,11225,"CRIMES SEXUAIS"
11068,11075,11226,11248,NULL,11248,"GENOCÍDIO"
11068,11075,11226,NULL,NULL,11226,"GENOCÍDIO"
11068,11075,11227,11243,NULL,11243,"HOMICÍDIO"
11068,11075,11227,11244,NULL,11244,"HOMICIDIO QUALIFICADO"
11068,11075,11227,11245,NULL,11245,"HOMICÍDIO PRIVILEGIADO"
11068,11075,11227,11246,NULL,11246,"PROVOCAÇÃO DIRETA OU AUXÍLIO A SUICÍDIO"
11068,11075,11227,11247,NULL,11247,"PROVOCAÇÃO INDIRETA AO SUICÍDIO"
11068,11075,11227,NULL,NULL,11227,"HOMICÍDIO"
11068,11075,11228,11237,NULL,11237,"LESÃO GRAVE"
11068,11075,11228,11238,NULL,11238,"LESÃO LEVE"
11068,11075,11228,11239,NULL,11239,"LESÃO LEVÍSSIMA"
11068,11075,11228,11240,NULL,11240,"LESÃO PRIVILEGIADA"
11068,11075,11228,11241,NULL,11241,"LESÃO SEGUIDA DE MORTE"
11068,11075,11228,11242,NULL,11242,"PARTICIPAÇÃO EM RIXA"
11068,11075,11228,NULL,NULL,11228,"LESÃO CORPORAL E RIXA"
11068,11075,11229,11233,NULL,11233,"ABANDONO DE PESSOA"
11068,11075,11229,11234,NULL,11234,"ABANDONO DE PESSOA SEGUIDA DE MORTE OU LESÃO GRAVE"
11068,11075,11229,11235,NULL,11235,"MAUS TRATOS"
11068,11075,11229,11236,NULL,11236,"MAUS TRATOS SEGUIDO DE MORTE OU LESÃO GRAVE"
11068,11075,11229,NULL,NULL,11229,"PERICLITAÇÃO DA VIDA OU DA SAÚDE"
11068,11075,11230,11231,NULL,11231,"ATO OBSCENO"
11068,11075,11230,11232,NULL,11232,"ESCRITO OU OBJETO OBSCENO"
11068,11075,11230,NULL,NULL,11230,"ULTRAJE PÚBLICO AO PUDOR"
11068,11075,NULL,NULL,NULL,11075,"CRIMES CONTRA A PESSOA"
11068,11076,11208,NULL,NULL,11208,"ATOS DE JURISDIÇÃO INDEVIDA"
11068,11076,11209,NULL,NULL,11209,"CONSECUÇÃO DE NOTÍCIA, INFORMAÇÃO OU DOCUMENTO PARA FIM DE ESPIONAGEM"
11068,11076,11210,NULL,NULL,11210,"DESENHO OU LEVANTAMENTO DE PLANO OU PLANTA DE LOCAL MILITAR"
11068,11076,11211,NULL,NULL,11211,"ENTENDIMENTO PARA EMPENHAR O BRASIL À NEUTRALIDADE OU À GUERRA"
11068,11076,11212,NULL,NULL,11212,"ENTENDIMENTO PARA GERAR CONFLITO OU DIVERGÊNCIA COM O BRASIL"
11068,11076,11213,NULL,NULL,11213,"HOSTILIDADE CONTRA PAÍS ESTRANGEIRO"
11068,11076,11214,NULL,NULL,11214,"HOSTILIDADE QUALIFICADA PELO RESULTADO"
11068,11076,11215,NULL,NULL,11215,"PENETRAÇÃO COM O FIM DE ESPIONAGEM"
11068,11076,11216,NULL,NULL,11216,"PROVOCAÇÃO A PAÍS ESTRANGEIRO"
11068,11076,11217,NULL,NULL,11217,"REVELAÇÃO DE NOTÍCIA, INFORMAÇÃO OU DOCUMENTO"
11068,11076,11218,NULL,NULL,11218,"REVELAÇÃO DE NOTÍCIA, INFORMAÇÃO OU DOCUMENTO, COM O FIM DE ESPIONAGEM MILITAR"
11068,11076,11219,NULL,NULL,11219,"SOBREVÔO EM LOCAL INTERDITO"
11068,11076,11220,NULL,NULL,11220,"TENTATIVA CONTRA A SOBERANIA DO BRASIL"
11068,11076,11221,NULL,NULL,11221,"TURBAÇÃO DE OBJETO OU DOCUMENTO"
11068,11076,11222,NULL,NULL,11222,"VIOLAÇÃO DE TERRITÓRIO ESTRANGEIRO"
11068,11076,NULL,NULL,NULL,11076,"CRIMES CONTRA A SEGURANÇA EXTERNA DO PAÍS"
11068,11077,11178,11200,NULL,11200,"CORRUPÇÃO OU POLUIÇÃO DE ÁGUA POTÁVEL"
11068,11077,11178,11201,NULL,11201,"ENVENENAMENTO COM PERIGO EXTENSIVO"
11068,11077,11178,11202,NULL,11202,"EPIDEMIA"
11068,11077,11178,11203,NULL,11203,"FORNECIMENTO DE SUBSTÂNCIA ALTERADA"
11068,11077,11178,11204,NULL,11204,"FORNECIMENTO DE SUBSTANCIA NOCIVA"
11068,11077,11178,11205,NULL,11205,"OMISSÃO DE NOTIFICAÇÃO DE DOENÇA"
11068,11077,11178,11206,NULL,11206,"RECEITA ILEGAL"
11068,11077,11178,11207,NULL,11207,"TRÁFICO, POSSE OU USO DE ENTORPECENTE OU SUBSTÂNCIA DE EFEITO SIMILAR"
11068,11077,11178,NULL,NULL,11178,"CONTRA A SAÚDE"
11068,11077,11179,11194,NULL,11194,"ARREMESSO DE PROJÉTIL"
11068,11077,11179,11195,NULL,11195,"ATENTADO CONTRA SERVIÇO DE UTILIDADE MILITAR"
11068,11077,11179,11196,NULL,11196,"ATENTADO CONTRA TRANSPORTE"
11068,11077,11179,11197,NULL,11197,"ATENTADO CONTRA VIATURA OU OUTRO MEIO DE TRANSPORTE"
11068,11077,11179,11198,NULL,11198,"INTERRUPÇÃO OU PERTURBAÇÃO DE SERVIÇO OU MEIO DE COMUNICAÇÃO"
11068,11077,11179,11199,NULL,11199,"PERIGO DE DESASTRE FERROVIÁRIO"
11068,11077,11179,NULL,NULL,11179,"CRIMES CONTRA OS MEIOS DE TRANSPORTE E DE COMUNICAÇÃO"
11068,11077,11180,11181,NULL,11181,"ABUSO DE RADIAÇÃO"
11068,11077,11180,11182,NULL,11182,"DESABAMENTO OU DESMORONAMENTO"
11068,11077,11180,11183,NULL,11183,"DIFUSÃO DE EPIZOOTIA OU PRAGA VEGETAL"
11068,11077,11180,11184,NULL,11184,"EMBRIAGUEZ AO VOLANTE"
11068,11077,11180,11185,NULL,11185,"EMPREGO DE GÁS TÓXICO OU ASFIXIANTE"
11068,11077,11180,11186,NULL,11186,"EXPLOSÃO"
11068,11077,11180,11187,NULL,11187,"FATOS QUE EXPÕEM A PERIGO APARELHAMENTO MILITAR"
11068,11077,11180,11188,NULL,11188,"FUGA APÓS ACIDENTE DE TRÂNSITO"
11068,11077,11180,11189,NULL,11189,"INCÊNDIO"
11068,11077,11180,11190,NULL,11190,"INUNDAÇÃO"
11068,11077,11180,11191,NULL,11191,"PERIGO DE INUNDAÇÃO"
11068,11077,11180,11192,NULL,11192,"PERIGO RESULTANTE DE VIOLAÇÃO DE REGRA DE TRÂNSITO"
11068,11077,11180,11193,NULL,11193,"SUBTRAÇÃO, OCULTAÇÃO OU INUTILIZAÇÃO DE MATERIAL DE SOCORRO"
11068,11077,11180,NULL,NULL,11180,"CRIMES DE PERIGO COMUM"
11068,11077,NULL,NULL,NULL,11077,"CRIMES CONTRA INCOLUMIDADE PÚBLICA"
11068,11078,11144,11175,NULL,11175,"APROPRIAÇÃO DE COISA ACHADA"
11068,11078,11144,11176,NULL,11176,"APROPRIAÇÃO DE COISA HAVIDA ACIDENTALMENTE"
11068,11078,11144,11177,NULL,11177,"APROPRIAÇÃO INDÉBITA"
11068,11078,11144,NULL,NULL,11144,"APROPRIAÇÃO INDÉBITA"
11068,11078,11145,11168,NULL,11168,"DANO ATENUADO"
11068,11078,11145,11169,NULL,11169,"DANO EM APARELHOS E INSTALAÇÕES"
11068,11078,11145,11170,NULL,11170,"DANO EM NAVIO DE GUERRA OU MERCANTE EM SERVIÇO MILITAR"
11068,11078,11145,11171,NULL,11171,"DANO MATERIAL OU APARELHAMENTO DE GUERRA"
11068,11078,11145,11172,NULL,11172,"DANO QUALIFICADO"
11068,11078,11145,11173,NULL,11173,"DANO SIMPLES"
11068,11078,11145,11174,NULL,11174,"DESAPARECIMENTO,CONSUNÇÃO OU EXTRAVIO"
11068,11078,11145,NULL,NULL,11145,"DANO"
11068,11078,11146,11166,NULL,11166,"ABUSO DE PESSOA"
11068,11078,11146,11167,NULL,11167,"ESTELIONATO"
11068,11078,11146,NULL,NULL,11146,"ESTELIONATO E OUTRAS FRAUDES"
11068,11078,11147,11163,NULL,11163,"FURTO"
11068,11078,11147,11164,NULL,11164,"FURTO DE USO"
11068,11078,11147,11165,NULL,11165,"FURTO QUALIFICADO"
11068,11078,11147,NULL,NULL,11147,"FURTO"
11068,11078,11148,11162,NULL,11162,"RECEPTAÇÃO"
11068,11078,11148,NULL,NULL,11148,"RECEPTAÇÃO"
11068,11078,11149,11155,NULL,11155,"CHANTAGEM"
11068,11078,11149,11156,NULL,11156,"EXTORSÃO"
11068,11078,11149,11157,NULL,11157,"EXTORSÃO INDIRETA"
11068,11078,11149,11158,NULL,11158,"EXTORSÃO MEDIANTE SEQUESTRO"
11068,11078,11149,11159,NULL,11159,"LATROCÍNIO"
11068,11078,11149,11160,NULL,11160,"ROUBO"
11068,11078,11149,11161,NULL,11161,"ROUBO QUALIFICADO"
11068,11078,11149,NULL,NULL,11149,"ROUBO E EXTORSÃO"
11068,11078,11150,11154,NULL,11154,"USURA PECUNIÁRIA"
11068,11078,11150,NULL,NULL,11150,"USURA"
11068,11078,11151,11152,NULL,11152,"ALTERAÇÃO DE LIMITES"
11068,11078,11151,11153,NULL,11153,"APOSIÇÃO, SUPRESSÃO OU ALTERAÇÃO DE MARCA"
11068,11078,11151,NULL,NULL,11151,"USURPAÇÃO"
11068,11078,NULL,NULL,NULL,11078,"CRIMES CONTRA O PATRIMÔNIO"
11068,11079,11116,11135,NULL,11135,"ABANDONO DE POSTO"
11068,11079,11116,11136,NULL,11136,"DESCUMPRIMENTO DE MISSÃO"
11068,11079,11116,11137,NULL,11137,"DORMIR EM SERVIÇO"
11068,11079,11116,11138,NULL,11138,"EMBRIAGUEZ EM SERVIÇO"
11068,11079,11116,11139,NULL,11139,"OMISSÃO DE EFICIÊNCIA DA FORÇA"
11068,11079,11116,11140,NULL,11140,"OMISSÃO DE PROVIDÊNCIAS PARA EVITAR DANOS"
11068,11079,11116,11141,NULL,11141,"OMISSÃO DE PROVIDÊNCIAS PARA SALVAR COMANDADOS"
11068,11079,11116,11142,NULL,11142,"OMISSÃO DE SOCORRO"
11068,11079,11116,11143,NULL,11143,"RETENÇÃO INDEVIDA"
11068,11079,11116,NULL,NULL,11116,"ABANDONO DE POSTO E DE OUTROS CRIMES EM SERVIÇO"
11068,11079,11117,11126,NULL,11126,"CONCERTO PARA DESERÇÃO"
11068,11079,11117,11127,NULL,11127,"DESERÇÃO"
11068,11079,11117,11128,NULL,11128,"DESERÇÃO - CASOS ASSIMILADOS"
11068,11079,11117,11129,NULL,11129,"DESERÇÃO ESPECIAL"
11068,11079,11117,11130,NULL,11130,"DESERÇÃO POR EVASÃO OU FUGA"
11068,11079,11117,11131,NULL,11131,"DESERÇÃO PRIVILEGIADA"
11068,11079,11117,11132,NULL,11132,"DESERÇÃO QUALIFICADA"
11068,11079,11117,11133,NULL,11133,"FAVORECIMENTO A DESERTOR"
11068,11079,11117,11134,NULL,11134,"OMISSÃO DE OFICIAL"
11068,11079,11117,NULL,NULL,11117,"DESERÇÃO"
11068,11079,11118,11125,NULL,11125,"EXERCÍCIO DE COMÉRCIO POR OFICIAL"
11068,11079,11118,NULL,NULL,11118,"EXERCÍCIO DE COMÉRCIO"
11068,11079,11119,11120,NULL,11120,"CRIAÇÃO OU SIMULAÇÃO DE INCAPACIDADE FÍSICA"
11068,11079,11119,11121,NULL,11121,"FAVORECIMENTO A CONVOCADO"
11068,11079,11119,11122,NULL,11122,"INSUBMISSÃO"
11068,11079,11119,11123,NULL,11123,"INSUBMISSÃO PRIVILEGIADA"
11068,11079,11119,11124,NULL,11124,"SUBSTITUIÇÃO DE CONVOCADO"
11068,11079,11119,NULL,NULL,11119,"INSUBMISSÃO"
11068,11079,NULL,NULL,NULL,11079,"CRIMES CONTRA O SERVIÇO MILITAR E O DEVER MILITAR"
11068,11080,11081,11114,NULL,11114,"CONVERSÃO DA PENA"
11068,11080,11081,11115,NULL,11115,"SUBSTITUIÇÃO DA PENA"
11068,11080,11081,NULL,NULL,11081,"APLICAÇÃO DA PENA"
11068,11080,11082,11112,NULL,11112,"PERDA EM FAVOR DA FAZENDA PÚBLICA"
11068,11080,11082,11113,NULL,11113,"REPARAÇÃO DO DANO"
11068,11080,11082,NULL,NULL,11082,"EFEITOS DA CONDENAÇÃO"
11068,11080,11083,11106,NULL,11106,"ESTADO DE NECESSIDADE"
11068,11080,11083,11107,NULL,11107,"ESTADO DE NECESSIDADE EXCULPANTE"
11068,11080,11083,11108,NULL,11108,"ESTRITO CUMPRIMENTO DO DEVER LEGAL"
11068,11080,11083,11109,NULL,11109,"EXERCÍCIO REGULAR DO DIREITO"
11068,11080,11083,11110,NULL,11110,"INEXIGIBILIDADE DE CONDUTA DIVERSA"
11068,11080,11083,11111,NULL,11111,"LEGÍTIMA DEFESA"
11068,11080,11083,NULL,NULL,11083,"EXCLUDENTES"
11068,11080,11084,11100,NULL,11100,"ANISTIA"
11068,11080,11084,11101,NULL,11101,"INDULTO"
11068,11080,11084,11102,NULL,11102,"MORTE DO AGENTE"
11068,11080,11084,11103,NULL,11103,"PRESCRIÇÃO"
11068,11080,11084,11104,NULL,11104,"REABILITAÇÃO"
11068,11080,11084,11105,NULL,11105,"RESSARCIMENTO DO DANO"
11068,11080,11084,NULL,NULL,11084,"EXTINÇÃO DA PUNIBILIDADE"
11068,11080,11085,NULL,NULL,11085,"LIVRAMENTO CONDICIONAL"
11068,11080,11086,11091,NULL,11091,"EXCLUSÃO DAS FORÇAS ARMADAS"
11068,11080,11086,11092,NULL,11092,"INABILITAÇÃO PARA O EXERCÍCIO DE FUNÇÃO PÚBLICA"
11068,11080,11086,11093,NULL,11093,"INCOMPATIBILIDADE PARA O OFICIALATO"
11068,11080,11086,11094,NULL,11094,"INDIGNIDADE PARA O OFICIALATO"
11068,11080,11086,11095,NULL,11095,"PERDA DA FUNÇÃO PÚBLICA"
11068,11080,11086,11096,NULL,11096,"PERDA DA GRADUAÇÃO DAS PRAÇAS"
11068,11080,11086,11097,NULL,11097,"PERDA DO POSTO E DA PATENTE"
11068,11080,11086,11098,NULL,11098,"SUSPENSÃO DO PÁTRIO PODER, TUTELA OU CURATELA"
11068,11080,11086,11099,NULL,11099,"SUSPENSÃO DOS DIREITOS POLÍTICOS"
11068,11080,11086,NULL,NULL,11086,"PENAS ACESSÓRIAS"
11068,11080,11087,NULL,NULL,11087,"SUSPENSÃO CONDICIONAL DA PENA"
11068,11080,11088,11089,NULL,11089,"ABOLITIO CRIMINIS"
11068,11080,11088,11090,NULL,11090,"PRINCÍPIO DA INSIGNIFICÂNCIA"
